,Unnamed: 0,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
13259,15967,501058,Sturm (Earth-616),\/Sturm_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,,May-03,2003.0
13260,15969,116747,Carlo Brewster (Earth-616),\/Carlo_Brewster_(Earth-616),Secret Identity,0,Blue Eyes,No Hair,Male Characters,,Living Characters,,Jan-04,2004.0
13261,15973,477037,Greg Carlson (Earth-616),\/Greg_Carlson_(Earth-616),Secret Identity,0,,Red Hair,Male Characters,,Living Characters,,Jun-04,2004.0
13262,15974,552332,Hakurei,\/Hakurei,,1,,,Male Characters,,Living Characters,,May-04,2004.0
13263,15976,79787,Kevin Smith (Earth-616),\/Kevin_Smith_(Earth-616),,1,,,Male Characters,,Living Characters,,Apr-04,2004.0
13264,15978,531175,Tuatola T'Tuana Timon (Earth-616),\/Tuatola_T%27Tuana_Timon_(Earth-616),Secret Identity,1,,Black Hair,Male Characters,,Deceased Characters,,May-04,2004.0
13265,15980,464280,Dale Rice (Earth-616),\/Dale_Rice_(Earth-616),,1,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,,Mar-05,2005.0
13266,15981,735078,De'zean (Earth-616),\/De%27zean_(Earth-616),No Dual Identity,1,Red Eyes,No Hair,Male Characters,,Deceased Characters,,Nov-05,2005.0
13267,15983,640766,Eleanor Bishop (Earth-616),\/Eleanor_Bishop_(Earth-616),Public Identity,0,,,Female Characters,,Deceased Characters,,May-05,2005.0
13268,15985,30872,Frankenstein's Monster (Clone) (Earth-616),\/Frankenstein%27s_Monster_(Clone)_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,,Dec-05,2005.0
13269,15986,678984,H'Rham (Earth-616),\/H%27Rham_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,Jul-05,2005.0
13270,15987,677187,K'Shan (Earth-616),\/K%27Shan_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,Jul-05,2005.0
13271,15988,676820,K'Tyah (Earth-616),\/K%27Tyah_(Earth-616),Public Identity,0,,Bald,Male Characters,,Living Characters,,May-05,2005.0
13272,15989,677217,Klaw (Ulysses' great-grandfather) (Earth-616),\/Klaw_(Ulysses%27_great-grandfather)_(Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,,Apr-05,2005.0
13273,15990,280729,Lil' Bro (Earth-616),\/Lil%27_Bro_(Earth-616),Secret Identity,0,,Black Hair,Male Characters,,Living Characters,,Sep-05,2005.0
13274,15991,496243,Louis Sadler's son (Earth-616),\/Louis_Sadler%27s_son_(Earth-616),Public Identity,0,Brown Eyes,Blond Hair,Male Characters,,Living Characters,,Apr-05,2005.0
13275,15992,664584,M'Butu (Earth-616),\/M%27Butu_(Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Jun-05,2005.0
13276,15993,676821,M'Shula (Earth-616),\/M%27Shula_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,May-05,2005.0
13277,15994,539872,Matthew Bronleewe (Earth-616),\/Matthew_Bronleewe_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,,Jun-05,2005.0
13278,15995,350100,Mrs. Altman (Anelle's Nursemaid) (Earth-616),\/Mrs._Altman_(Anelle%27s_Nursemaid)_(Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,,Dec-05,2005.0
13279,15996,505985,Numara D'athahr (Earth-616),\/Numara_D%27athahr_(Earth-616),Public Identity,0,Blue Eyes,White Hair,Male Characters,,Living Characters,,Feb-05,2005.0
13280,15997,678841,Q'Ran (Earth-616),\/Q%27Ran_(Earth-616),Public Identity,0,,Black Hair,Male Characters,,Deceased Characters,,Jul-05,2005.0
13281,15998,539874,Richard Chung (Earth-616),\/Richard_Chung_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,,Jun-05,2005.0
13282,15999,452787,Ronald Kinney (Earth-616),\/Ronald_Kinney_(Earth-616),Secret Identity,0,,,Male Characters,,Deceased Characters,,Mar-05,2005.0
13283,16000,345569,S'Yan (Earth-616),\/S%27Yan_(Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,,May-05,2005.0
13284,16001,345614,T'Shan (Earth-616),\/T%27Shan_(Earth-616),Public Identity,0,Black Eyes,Bald,Male Characters,,Living Characters,,May-05,2005.0
13285,16002,22908,Titannus (Earth-616),\/Titannus_(Earth-616),,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Jan-05,2005.0
13286,16003,539873,Todd Casey (Earth-616),\/Todd_Casey_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,,Jun-05,2005.0
13287,16004,506902,Ya'lont (Earth-616),\/Ya%27lont_(Earth-616),No Dual Identity,0,White Eyes,,Male Characters,,Living Characters,,Feb-05,2005.0
13288,16005,456578,Yuri's stepmother (Earth-616),\/Yuri%27s_stepmother_(Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Female Characters,,Living Characters,,Nov-05,2005.0
13289,16006,48274,Ame-no-minaka-nushi-no-kami (Earth-616),\/Ame-no-minaka-nushi-no-kami_(Earth-616),Secret Identity,0,,,Female Characters,,Living Characters,,Jul-06,2006.0
13290,16007,539875,Anissa Dorsey (Earth-616),\/Anissa_Dorsey_(Earth-616),No Dual Identity,0,,,Female Characters,,Living Characters,,Mar-06,2006.0
13291,16008,705684,Carl Lombardi (Earth-616),\/Carl_Lombardi_(Earth-616),Secret Identity,1,,Brown Hair,Male Characters,,Living Characters,,Jan-06,2006.0
13292,16009,506901,Dai'andral (Earth-616),\/Dai%27andral_(Earth-616),Public Identity,0,White Eyes,,Female Characters,,Living Characters,,Apr-06,2006.0
13293,16010,34776,Eric O'Grady (Earth-616),\/Eric_O%27Grady_(Earth-616),Secret Identity,0,Green Eyes,Red Hair,Male Characters,,Deceased Characters,,Dec-06,2006.0
13294,16011,34808,K'Tor (Earth-616),\/K%27Tor_(Earth-616),,1,,,Male Characters,,Living Characters,,Nov-06,2006.0
13295,16012,399646,Kal'ti (Earth-616),\/Kal%27ti_(Earth-616),,0,,Black Hair,Female Characters,,Living Characters,,Nov-06,2006.0
13296,16013,712986,Kerberos (Skrull) (Earth-616),\/Kerberos_(Skrull)_(Earth-616),Public Identity,0,Black Eyes,Brown Hair,Male Characters,,Living Characters,,Jan-06,2006.0
13297,16014,279999,Kid Clayton (Earth-616),\/Kid_Clayton_(Earth-616),Secret Identity,0,,,Male Characters,,Deceased Characters,,Aug-06,2006.0
13298,16015,34807,Korvus Rook'shir (Earth-616),\/Korvus_Rook%27shir_(Earth-616),No Dual Identity,0,Blue Eyes,Black Hair,Male Characters,,Living Characters,,Nov-06,2006.0
13299,16017,452809,Mrs. Munroe (Earth-616),\/Mrs._Munroe_(Earth-616),Secret Identity,0,,,Female Characters,,Deceased Characters,,Jul-06,2006.0
13300,16018,34809,N'Ruto (Earth-616),\/N%27Ruto_(Earth-616),Public Identity,0,White Eyes,,Male Characters,,Living Characters,,Nov-06,2006.0
13301,16019,452810,Ororo's grandmother (Earth-616),\/Ororo%27s_grandmother_(Earth-616),Secret Identity,0,Brown Eyes,White Hair,Female Characters,,Living Characters,,Aug-06,2006.0
13302,16021,539876,Perry Moore (Earth-616),\/Perry_Moore_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,,Mar-06,2006.0
13303,16022,29181,R'Kin (Earth-616),\/R%27Kin_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jun-06,2006.0
13304,16023,539877,Robin Parrish (Earth-616),\/Robin_Parrish_(Earth-616),No Dual Identity,0,,,Female Characters,,Living Characters,,Mar-06,2006.0
13305,16024,35486,Rook'shir (Earth-616),\/Rook%27shir_(Earth-616),Secret Identity,1,Black Eyes,Black Hair,Male Characters,,Deceased Characters,,Dec-06,2006.0
13306,16027,105980,Shell (Shi'ar Death Commando) (Earth-616),\/Shell_(Shi%27ar_Death_Commando)_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,,Feb-06,2006.0
13307,16028,125808,Sir Henry (Earth-616),\/Sir_Henry_(Earth-616),Secret Identity,0,,,Male Characters,,Deceased Characters,,Oct-06,2006.0
13308,16029,125811,Sir William (Earth-616),\/Sir_William_(Earth-616),Secret Identity,0,,,Male Characters,,Deceased Characters,,Oct-06,2006.0
13309,16030,127816,Z'Reg (Earth-616),\/Z%27Reg_(Earth-616),Secret Identity,0,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jul-06,2006.0
13310,16031,322600,'Spinner (Earth-616),\/%27Spinner_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,,Nov-07,2007.0
13311,16032,298165,Alan O'Neil (Earth-616),\/Alan_O%27Neil_(Earth-616),No Dual Identity,0,Brown Eyes,Brown Hair,Male Characters,,Living Characters,,Jun-07,2007.0
13312,16033,480240,Aphrodite (CSA) (Earth-616),\/Aphrodite_(CSA)_(Earth-616),Secret Identity,0,,,Female Characters,,Living Characters,,Feb-07,2007.0
13313,16034,565895,Chandra (Centaurian) (Earth-616),\/Chandra_(Centaurian)_(Earth-616),Public Identity,0,,No Hair,Female Characters,,Living Characters,,Apr-07,2007.0
13314,16035,88024,Eldest (Scy'ar Tal) (Earth-616),\/Eldest_(Scy%27ar_Tal)_(Earth-616),Secret Identity,1,White Eyes,No Hair,,,Living Characters,,Dec-07,2007.0
13315,16036,73330,Ethan Meyers (Earth-616),\/Ethan_Meyers_(Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,,Living Characters,,May-07,2007.0
13316,16037,507297,Ev Teel Urizen (Earth-616),\/Ev_Teel_Urizen_(Earth-616),Public Identity,1,White Eyes,,Male Characters,,Living Characters,,May-07,2007.0
13317,16038,52957,Hackett Zemo (Earth-616),\/Hackett_Zemo_(Earth-616),Public Identity,0,,Blond Hair,Male Characters,,Deceased Characters,,May-07,2007.0
13318,16039,694039,Hartwig Zemo (Earth-616),\/Hartwig_Zemo_(Earth-616),Public Identity,0,,,Male Characters,,Deceased Characters,,May-07,2007.0
13319,16040,694038,Hoffman Zemo (Earth-616),\/Hoffman_Zemo_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,Jul-07,2007.0
13320,16041,88486,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,0,Green Eyes,Black Hair,Female Characters,Homosexual Characters,Living Characters,,Dec-07,2007.0
13321,16042,340075,K'Beer Okoye (Earth-616),\/K%27Beer_Okoye_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,,Nov-07,2007.0
13322,16043,88009,Ka'ardum (Earth-616),\/Ka%27ardum_(Earth-616),Public Identity,0,,Grey Hair,Male Characters,,Living Characters,,May-07,2007.0
13323,16044,115798,Khn'nr (Earth-616),\/Khn%27nr_(Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,,Mar-07,2007.0
13324,16045,602788,L'Empereur du Monde Souterrain (Ren\u00e9) (Earth-616),\/L%27Empereur_du_Monde_Souterrain_(Ren%C3%A9)_(Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,,Living Characters,,Feb-07,2007.0
13325,16046,452788,Leslie Kinney (Earth-616),\/Leslie_Kinney_(Earth-616),Secret Identity,0,,,Female Characters,,Living Characters,,Jun-07,2007.0
13326,16047,40776,Travis Parham (Earth-616),\/Travis_Parham_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,Apr-07,2007.0
13327,16048,692199,Ultron V (Onslaught Reborn) (Earth-616),\/Ultron_V_(Onslaught_Reborn)_(Earth-616),Public Identity,1,Red Eyes,No Hair,,,Living Characters,,Mar-07,2007.0
13328,16049,507238,Vyr'tal (Earth-616),\/Vyr%27tal_(Earth-616),Public Identity,0,White Eyes,,Male Characters,,Living Characters,,Dec-07,2007.0
13329,16050,514013,Anitun (Triumph Division's second incarnation) (Earth-616),\/Anitun_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,,Living Characters,,Oct-08,2008.0
13330,16052,122247,Benjamin Grimm (Skrull) (Earth-616),\/Benjamin_Grimm_(Skrull)_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Jun-08,2008.0
13331,16053,406664,Ch'rith (Earth-616),\/Ch%27rith_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Female Characters,,Deceased Characters,,Nov-08,2008.0
13332,16054,119604,Dro'ge Fenu Edu (Earth-616),\/Dro%27ge_Fenu_Edu_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Jun-08,2008.0
13333,16055,405988,Evh'ser (Earth-616),\/Evh%27ser_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Oct-08,2008.0
13334,16056,167856,Fry'lu (Earth-616),\/Fry%27lu_(Earth-616),,1,Green Eyes,Black Hair,Female Characters,,Living Characters,,Oct-08,2008.0
13335,16058,514003,Great Mongoose (Triumph Division's second incarnation) (Earth-616),\/Great_Mongoose_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,,Oct-08,2008.0
13336,16059,126233,Grrix (Earth-616),\/Grrix_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Aug-08,2008.0
13337,16060,405985,H'kurrek (Earth-616),\/H%27kurrek_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Oct-08,2008.0
13338,16061,590609,K'rtem (Earth-616),\/K%27rtem_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Sep-08,2008.0
13339,16062,572781,K'vvvr (Earth-616),\/K%27vvvr_(Earth-616),Public Identity,0,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Sep-08,2008.0
13340,16063,129770,Kly'bn (Earth-616),\/Kly%27bn_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,,Sep-08,2008.0
13341,16064,117594,Kuhul Ajaw (Earth-616),\/Kuhul_Ajaw_(Earth-616),,1,,,Male Characters,,Living Characters,,Jun-08,2008.0
13342,16065,512908,Lou Boyle (Earth-616),\/Lou_Boyle_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,,Feb-08,2008.0
13343,16067,513999,Mighty Mother (Triumph Division's second incarnation) (Earth-616),\/Mighty_Mother_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,,Living Characters,,Oct-08,2008.0
13344,16068,466737,Mrs. Gwynn (Barry's wife) (Earth-616),\/Mrs._Gwynn_(Barry%27s_wife)_(Earth-616),Secret Identity,0,,Grey Hair,Female Characters,,Living Characters,,May-08,2008.0
13345,16069,467833,N'Baku (Earth-616),\/N%27Baku_(Earth-616),Secret Identity,0,Brown Eyes,Bald,Male Characters,,Living Characters,,Jun-08,2008.0
13346,16070,467831,Nezhno's father (Earth-616),\/Nezhno%27s_father_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,,Jun-08,2008.0
13347,16071,467832,Nezhno's mother (Earth-616),\/Nezhno%27s_mother_(Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,,Living Characters,,Jun-08,2008.0
13348,16072,131486,Pitt'o Nili (Earth-616),\/Pitt%27o_Nili_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jun-08,2008.0
13349,16073,513994,Red Feather (Triumph Division's second incarnation) (Earth-616),\/Red_Feather_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,,,Female Characters,,Living Characters,,Oct-08,2008.0
13350,16074,117489,Rl'nnd (Earth-616),\/Rl%27nnd_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Jan-08,2008.0
13351,16075,120691,Rm'twr (Earth-616),\/Rm%27twr_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,May-08,2008.0
13352,16077,693413,Samuel N'Dingi (Earth-616),\/Samuel_N%27Dingi_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,,May-08,2008.0
13353,16078,405994,Sar T'llrk (Earth-616),\/Sar_T%27llrk_(Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Oct-08,2008.0
13354,16079,514009,St. George (Triumph Division's second incarnation) (Earth-616),\/St._George_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,,Oct-08,2008.0
13355,16080,167854,V'lrym (Earth-616),\/V%27lrym_(Earth-616),Secret Identity,1,Green Eyes,Black Hair,Male Characters,,Living Characters,,Oct-08,2008.0
13356,16083,514016,Wishing Man (Triumph Division's second incarnation) (Earth-616),\/Wishing_Man_(Triumph_Division%27s_second_incarnation)_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,,Oct-08,2008.0
13357,16084,122220,Wor'il (Earth-616),\/Wor%27il_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Jun-08,2008.0
13358,16085,164291,X'iv (Earth-616),\/X%27iv_(Earth-616),Secret Identity,1,Red Eyes,No Hair,Male Characters,,Living Characters,,Aug-08,2008.0
13359,16087,405813,Ard'ran (Earth-616),\/Ard%27ran_(Earth-616),No Dual Identity,0,Green Eyes,No Hair,Female Characters,,Deceased Characters,,Jan-09,2009.0
13360,16088,461503,Candy Fraser (Earth-616),\/Candy_Fraser_(Earth-616),Public Identity,0,,,Female Characters,,Deceased Characters,,May-09,2009.0
13361,16089,256921,Conrad O'Shea (Earth-616),\/Conrad_O%27Shea_(Earth-616),,1,,,Male Characters,,Living Characters,,Jun-09,2009.0
13362,16090,599470,D'arun (Earth-616),\/D%27arun_(Earth-616),Public Identity,1,Brown Eyes,Grey Hair,Male Characters,,Deceased Characters,,Dec-09,2009.0
13363,16091,553321,Daramulum (Earth-616),\/Daramulum_(Earth-616),Secret Identity,0,,Black Hair,Male Characters,,Living Characters,,Sep-09,2009.0
13364,16092,477709,Glitter (Shi'ar) (Earth-616),\/Glitter_(Shi%27ar)_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,,Living Characters,,Mar-09,2009.0
13365,16093,553332,Gnowee (Earth-616),\/Gnowee_(Earth-616),Secret Identity,0,,Brown Hair,Female Characters,,Living Characters,,Sep-09,2009.0
13366,16094,193848,H'jke Jeeku (Earth-616),\/H%27jke_Jeeku_(Earth-616),No Dual Identity,0,Green Eyes,No Hair,Male Characters,,Deceased Characters,,Mar-09,2009.0
13367,16095,477710,Horse (Shi'ar) (Earth-616),\/Horse_(Shi%27ar)_(Earth-616),Secret Identity,0,White Eyes,No Hair,Male Characters,,Living Characters,,Mar-09,2009.0
13368,16096,296992,Jack O'Lantern (Levins) (Earth-616),\/Jack_O%27Lantern_(Levins)_(Earth-616),Public Identity,1,,,Male Characters,,Deceased Characters,,Nov-09,2009.0
13369,16097,391981,John Allen Adams (Earth-616),\/John_Allen_Adams_(Earth-616),,1,,,Male Characters,,Living Characters,,Apr-09,2009.0
13370,16098,553328,Julunggul (Earth-616),\/Julunggul_(Earth-616),Secret Identity,0,,No Hair,Female Characters,,Living Characters,,Sep-09,2009.0
13371,16100,666199,M'Toka (Earth-616),\/M%27Toka_(Earth-616),Public Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,,Oct-09,2009.0
13372,16101,526248,Madame Curie Cho (Earth-616),\/Madame_Curie_Cho_(Earth-616),Public Identity,0,Brown Eyes,Black Hair,Female Characters,,Living Characters,,Nov-09,2009.0
13373,16102,553337,Mamaragan (Earth-616),\/Mamaragan_(Earth-616),Secret Identity,0,,Black Hair,Male Characters,,Living Characters,,Sep-09,2009.0
13374,16104,553492,Marmoo (Earth-616),\/Marmoo_(Earth-616),Secret Identity,1,,No Hair,Male Characters,,Living Characters,,Sep-09,2009.0
13375,16105,437592,N'Dega (Earth-616),\/N%27Dega_(Earth-616),Public Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,,Oct-09,2009.0
13376,16106,277692,N'Iix (Earth-616),\/N%27Iix_(Earth-616),Public Identity,0,,No Hair,Male Characters,,Living Characters,,Nov-09,2009.0
13377,16107,277700,N'Tomo (Earth-616),\/N%27Tomo_(Earth-616),Public Identity,0,,No Hair,Male Characters,,Living Characters,,Nov-09,2009.0
13378,16108,553490,Narahdarn (Earth-616),\/Narahdarn_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,,Sep-09,2009.0
13379,16109,195655,Pn'zo (Earth-616),\/Pn%27zo_(Earth-616),Secret Identity,1,Blue Eyes,No Hair,Male Characters,,Living Characters,,Mar-09,2009.0
13380,16110,243756,S'Kaan (Earth-616),\/S%27Kaan_(Earth-616),Secret Identity,1,Green Eyes,No Hair,Male Characters,,Living Characters,,Jun-09,2009.0
13381,16111,599567,T'Kan (Earth-616),\/T%27Kan_(Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,,Oct-09,2009.0
13382,16112,261974,T'Korr (Earth-616),\/T%27Korr_(Earth-616),Public Identity,0,,Black Hair,Male Characters,,Living Characters,,Sep-09,2009.0
13383,16114,738655,Bone Dancer (Earth-616),\/Bone_Dancer_(Earth-616),Secret Identity,1,Red Eyes,,Male Characters,,Living Characters,,Feb-10,2010.0
13384,16116,321830,Daraxus Dax (Earth-616),\/Daraxus_Dax_(Earth-616),Public Identity,0,Brown Eyes,No Hair,Male Characters,,Living Characters,,May-10,2010.0
13385,16117,396340,Death's Head (Carl) (Earth-616),\/Death%27s_Head_(Carl)_(Earth-616),Secret Identity,0,Red Eyes,No Hair,Male Characters,,Living Characters,,Apr-10,2010.0
13386,16118,739183,Finnan O'Bradaigh (Earth-616),\/Finnan_O%27Bradaigh_(Earth-616),Public Identity,0,,,Male Characters,,Deceased Characters,,Apr-10,2010.0
13387,16119,309630,Franken's Teen (Earth-616),\/Franken%27s_Teen_(Earth-616),Secret Identity,0,,Black Hair,Male Characters,,Living Characters,,Apr-10,2010.0
13388,16120,388413,Jill Hepburn (Earth-616),\/Jill_Hepburn_(Earth-616),,0,,,Female Characters,,Living Characters,,Sep-10,2010.0
