,Unnamed: 0,name,ID,ALIGN,EYE,HAIR,SEX,ALIVE
14264,14264,Frankie (Earth-616),Public Identity,1,Red Eyes,White Hair,Male Characters,Living Characters
14265,14265,Gamiel (Earth-616),,0,,,,Living Characters
14266,14266,General Wallace (Earth-616),Public Identity,0,Blue Eyes,Grey Hair,Male Characters,Living Characters
14267,14267,Giraffe-Man (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14269,14269,Great Horned Owl-Man (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14270,14270,Greenwich Guardian (Earth-616),,1,Brown Eyes,Blond Hair,Male Characters,Living Characters
14272,14272,Grigory (Rasputin) (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Living Characters
14273,14273,Grigory Grigorievich Rasputin (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Deceased Characters
14274,14274,Groza (Earth-616),Secret Identity,0,,Bald,Male Characters,Deceased Characters
14275,14275,Hattie Saint-Ange (Earth-616),Public Identity,0,,Red Hair,Female Characters,Living Characters
14276,14276,Highsmith (Earth-616),,0,Brown Eyes,Black Hair,Female Characters,Living Characters
14277,14277,Hyllus (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
14278,14278,Jacob Eckhardt (Earth-616),Public Identity,1,,Blond Hair,Male Characters,Living Characters
14280,14280,Jaime Vanderwall (Earth-616),,0,Green Eyes,Red Hair,Female Characters,Living Characters
14282,14282,Joe Self (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14285,14285,Karragan (Earth-616),,1,,,Male Characters,Living Characters
14286,14286,Kathy Bohusk (Earth-616),,0,,,Female Characters,Living Characters
14287,14287,Katie Atkinson (Earth-616),,0,,Red Hair,Female Characters,Living Characters
14291,14291,Kuyuk (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
14292,14292,Lady Chi (Earth-616),,1,Brown Eyes,Black Hair,Female Characters,Living Characters
14294,14294,Linus Sinker (Earth-616),,0,Brown Eyes,Blond Hair,Male Characters,Living Characters
14296,14296,Machine (Earth-616),Public Identity,1,,Brown Hair,Male Characters,Living Characters
14298,14298,Mboye (Earth-616),Public Identity,0,,Black Hair,Female Characters,Living Characters
14303,14303,Nataku Fei (Earth-616),Public Identity,1,,Black Hair,Male Characters,Living Characters
14304,14304,Nigandan General (Earth-616),Public Identity,0,,,Male Characters,Living Characters
14305,14305,Noah Crichton (Earth-616),,0,,Blond Hair,Male Characters,Deceased Characters
14306,14306,Oracle of Siwa (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14307,14307,Patrick Trettel (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14309,14309,Philip (Mutant) (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
14310,14310,Pig-Man (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14311,14311,Rabbit-Woman (Earth-616),Secret Identity,1,,,Female Characters,Living Characters
14312,14312,Rastus (Earth-616),,1,,No Hair,Male Characters,Deceased Characters
14313,14313,Rebecca Lauria (Earth-616),Public Identity,1,Brown Eyes,Brown Hair,Female Characters,Deceased Characters
14319,14319,Tanaka (Sensei) (Earth-616),,0,Blue Eyes,Bald,Male Characters,Deceased Characters
14320,14320,Ted Simmons (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Living Characters
14321,14321,Tremolo (Great Game) (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14322,14322,Vane (Earth-616),Secret Identity,0,,Bald,Male Characters,Living Characters
14323,14323,Winston Frankowski (Earth-616),Secret Identity,0,Brown Eyes,Red Hair,Male Characters,Living Characters
14324,14324,Xeniac (Earth-616),,1,,,Male Characters,Living Characters
14325,14325,Yuri (Rasputin) (Earth-616),No Dual Identity,0,Black Eyes,Black Hair,Male Characters,Deceased Characters
14327,14327,Adai (Earth-616),No Dual Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
14330,14330,Ajaxis (Earth-616),,1,,,Male Characters,Living Characters
14332,14332,Andras Tryp (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
14333,14333,Andrew Gardner (Earth-616),,0,,Black Hair,Male Characters,Living Characters
14334,14334,Andrew Mussawyr (Earth-616),,0,,,Male Characters,Living Characters
14335,14335,Angela Stover (Earth-616),,0,,,Female Characters,Living Characters
14336,14336,Arthur Hardy (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
14337,14337,Asclepius (Earth-616),,0,,Bald,Male Characters,Living Characters
14338,14338,Barry Kanczeski (Earth-616),,0,,,Male Characters,Living Characters
14340,14340,Bertram K. (Earth-616),No Dual Identity,0,,Black Hair,Male Characters,Living Characters
14341,14341,Beru Addison (Earth-616),Secret Identity,0,,Brown Hair,Female Characters,Living Characters
14344,14344,Broccoli Men (Earth-616),,1,,,,Living Characters
14345,14345,Brushfire (Earth-616),,1,,,Male Characters,Living Characters
14346,14346,Cecily Johnson (Earth-616),Secret Identity,0,,Brown Hair,Female Characters,Living Characters
14347,14347,Charles Luc Phan (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Living Characters
14348,14348,Charles Yameogo (Earth-616),,0,,,Male Characters,Living Characters
14349,14349,Charlie America (Earth-616),,1,,,Male Characters,Living Characters
14350,14350,Chipper (Hurricane) (Earth-616),No Dual Identity,0,,Brown Hair,,Living Characters
14352,14352,Constance (Earth-616),,0,Brown Eyes,Black Hair,Female Characters,Living Characters
14353,14353,Crimson Dynamo X (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14355,14355,David Garrett (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
14358,14358,Dezmond Harris (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
14359,14359,Doctor Leery (Earth-616),Secret Identity,1,,Bald,Male Characters,Deceased Characters
14360,14360,Donna Altieri (Earth-616),,0,,Black Hair,Female Characters,Living Characters
14361,14361,Dorothy Cardoza (Earth-616),Secret Identity,0,,Black Hair,Female Characters,Living Characters
14362,14362,Edward Randlebuck (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14364,14364,Elaine (FOOM) (Earth-616),Public Identity,0,Brown Eyes,Blond Hair,Female Characters,Living Characters
14365,14365,Farissa (Earth-616),,0,Brown Eyes,Black Hair,Female Characters,Living Characters
14366,14366,Ferris Hartke (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14367,14367,Gary Peterson (Earth-616),Secret Identity,0,Yellow Eyes,Bald,Male Characters,Deceased Characters
14368,14368,Gilbert Wiles (Earth-616),Public Identity,0,,Grey Hair,Male Characters,Living Characters
14369,14369,Golden Gator (Earth-616),Secret Identity,0,,No Hair,Male Characters,Living Characters
14370,14370,Great Weaver (Earth-616),No Dual Identity,0,,,Male Characters,Living Characters
14371,14371,Greg Norris (Earth-616),No Dual Identity,1,,Black Hair,Male Characters,Living Characters
14372,14372,Grindhouse (Earth-616),Secret Identity,1,,Purple Hair,Female Characters,Living Characters
14373,14373,Harriet Best (Earth-616),,0,,Brown Hair,Female Characters,Living Characters
14374,14374,Heart-Like-Fire (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14375,14375,Henry Buchanan (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,Deceased Characters
14378,14378,Ishiguro (Earth-616),,0,,,Male Characters,Living Characters
14380,14380,James Louis Prindle (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
14381,14381,Jared Nelson (Earth-616),,0,,,Male Characters,Living Characters
14383,14383,Jennifer Hardy (Earth-616),,0,Brown Eyes,Brown Hair,Female Characters,Deceased Characters
14384,14384,Joe Atlantis (Earth-616),Secret Identity,0,,Bald,Male Characters,Living Characters
14386,14386,John Kesler (Earth-616),,1,,Black Hair,Male Characters,Living Characters
14388,14388,Jonadab Megyscol (Earth-616),,0,,Blond Hair,Male Characters,Living Characters
14391,14391,Kevin E. (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
14393,14393,King Simian (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
14394,14394,Krosakis (Earth-616),Public Identity,1,Red Eyes,No Hair,Male Characters,Living Characters
14396,14396,Lar-Ka (Earth-616),Public Identity,0,,White Hair,Male Characters,Deceased Characters
14398,14398,Leon Frankfurt (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14400,14400,Lisa Hardy (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Female Characters,Deceased Characters
14401,14401,Little Cloud (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
14402,14402,Mad Juggler (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14403,14403,Maguire (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
14404,14404,Malcolm Hardy (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Deceased Characters
14405,14405,Malcolm Modern (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
14406,14406,Mandy Atkinson (Earth-616),Secret Identity,0,,Blond Hair,Female Characters,Living Characters
14407,14407,Marcus Estrada de la Garc\u00eda (Earth-616),Secret Identity,0,Hazel Eyes,Black Hair,Male Characters,Deceased Characters
14408,14408,Maria Atlantis (Earth-616),Secret Identity,0,,Black Hair,Female Characters,Living Characters
14410,14410,Mark Runnemeyer (Earth-616),,0,,,Male Characters,Living Characters
14412,14412,Michael (FOOM) (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
14414,14414,Mr. Miller (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
14415,14415,Mrs. Miller (Earth-616),Secret Identity,0,Brown Eyes,Blond Hair,Male Characters,Deceased Characters
14416,14416,Ms. Ferguson (Earth-616),Secret Identity,0,,Blond Hair,Female Characters,Living Characters
14417,14417,Natalie Bell (Earth-616),Secret Identity,0,,Brown Hair,Female Characters,Living Characters
14418,14418,Ned Hardy (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Deceased Characters
14419,14419,Ned Ralston (Earth-616),No Dual Identity,0,,,Male Characters,Deceased Characters
14420,14420,Neil Shelton (Earth-616),Secret Identity,0,,,Male Characters,Deceased Characters
14421,14421,Nell Hardy (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Female Characters,Deceased Characters
14422,14422,Nelson Cragg (Earth-616),Public Identity,0,Black Eyes,Black Hair,Male Characters,Living Characters
14427,14427,Orville Bock (Earth-616),,1,,,Male Characters,Living Characters
14428,14428,Pasco (Earth-616),,1,,,Male Characters,Deceased Characters
14429,14429,Paul Vance (Earth-616),Secret Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
14430,14430,Phyllis Dennefer (Earth-616),,0,,Blond Hair,Female Characters,Deceased Characters
14432,14432,Politus (Earth-616),Secret Identity,0,White Eyes,Bald,Male Characters,Living Characters
14433,14433,Positron (Annie) (Earth-616),Secret Identity,0,,,Female Characters,Living Characters
14434,14434,Rana Mousabi (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Deceased Characters
14436,14436,Robert Dolan (Earth-616),Public Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
14438,14438,Ronnie (Mutant) (Earth-616),,1,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
14439,14439,Roy Dennefer (Earth-616),,0,,Black Hair,Male Characters,Deceased Characters
14441,14441,Samaya (Earth-616),,0,,No Hair,Female Characters,Deceased Characters
14442,14442,Sarah Purser (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Female Characters,Deceased Characters
14443,14443,Sean Beckett (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14444,14444,Senator Dickerson (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
14445,14445,Sergeant Davis (Earth-616),No Dual Identity,0,,Black Hair,Male Characters,Deceased Characters
14446,14446,Sonya van Jagt (Earth-616),,0,,,Female Characters,Living Characters
14447,14447,Spa-fon and Squa-tront (Earth-616),,0,,,Male Characters,Living Characters
14448,14448,Steve Cochrane (Earth-616),Secret Identity,0,,Red Hair,Male Characters,Living Characters
14449,14449,Tarq Maru (Earth-616),Public Identity,0,White Eyes,Bald,Male Characters,Living Characters
14450,14450,Theodore Pendleton (Earth-616),,0,,Bald,Male Characters,Living Characters
14451,14451,Tin (Horse) (Earth-616),Public Identity,0,Red Eyes,No Hair,,Living Characters
14452,14452,Tiv (Earth-616),Public Identity,0,White Eyes,,Female Characters,Living Characters
14457,14457,Veil (Corporation) (Earth-616),Secret Identity,1,,Blond Hair,Female Characters,Living Characters
14459,14459,Vincent Pettine (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
14461,14461,Abbas al-Abbad (Earth-616),,1,,,Male Characters,Living Characters
14462,14462,Adamantine (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
14463,14463,Akira Kiamata (Earth-616),Secret Identity,1,,,Female Characters,Deceased Characters
14464,14464,Alan Spaulding (Earth-616),Public Identity,1,Blue Eyes,Grey Hair,Male Characters,Living Characters
14465,14465,Alistair (Earth-616),,0,,,,Living Characters
14468,14468,Beefcake (LMD) (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
14469,14469,Bei-Ming Tian (Earth-616),,0,,,Male Characters,Living Characters
14470,14470,Bill Price (Earth-616),Secret Identity,0,,Brown Hair,Male Characters,Living Characters
14471,14471,Bird-Man (Earth-616),Secret Identity,1,,,,Living Characters
14474,14474,Buzz Cooper (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
14475,14475,Calvin Goynes (Earth-616),Public Identity,0,,Blond Hair,Male Characters,Living Characters
14476,14476,Conrad (Earth-616),,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
14477,14477,Deko (Earth-616),Public Identity,1,,No Hair,Male Characters,Deceased Characters
14478,14478,Delphi (Morlock) (Earth-616),Secret Identity,0,Brown Eyes,Blond Hair,Female Characters,Living Characters
14479,14479,Detective Fant\u00f4me (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14482,14482,Devil Dinosaur (Clone) (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14485,14485,Dimitri Kantov (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
14486,14486,Dimitri Smirkov (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
14487,14487,Docteur Q (Earth-616),Secret Identity,0,Brown Eyes,,Male Characters,Living Characters
14488,14488,Doctor Locke (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
14490,14490,El Chupacabra (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
14491,14491,Elsbeth Kleinenshvitz (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
14492,14492,Father Spider (Earth-616),,0,,,Male Characters,Living Characters
14493,14493,Foot of Doom (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
14495,14495,Govan (Earth-616),Secret Identity,0,Blue Eyes,White Hair,Male Characters,Living Characters
14496,14496,Grasshopper (Unnamed) (Earth-616),Secret Identity,0,,,Male Characters,Deceased Characters
14498,14498,Hademar Zemo (Earth-616),Public Identity,1,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
14499,14499,Harley Cooper (Earth-616),Secret Identity,0,,Blond Hair,Female Characters,Living Characters
14500,14500,Heller Zemo (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
14501,14501,Helmuth Zemo (Earth-616),Public Identity,1,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
14502,14502,Herbert Zemo (Earth-616),Public Identity,1,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
14503,14503,Hilliard Zemo (Earth-616),Public Identity,0,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
14504,14504,Hobart Zemo (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
14505,14505,Horst Brandauer (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
14507,14507,Infinity T.A.P. (Earth-616),Secret Identity,1,White Eyes,Blond Hair,Male Characters,Living Characters
14508,14508,Insecticide (Earth-616),Secret Identity,1,,Blond Hair,Male Characters,Deceased Characters
14510,14510,Janet Grant (Earth-616),,0,,,Female Characters,Living Characters
14511,14511,Karen Trudeaux (Earth-616),Secret Identity,1,,,Female Characters,Deceased Characters
